wall_up,wall_down,wall_left,wall_right,meat_up,meat_right,meat_down,meat_left,distance_x,distance_y,direction
259,253,385,127,0,0,0,0,161,162,2
262,250,385,127,0,0,0,0,161,159,3
262,250,382,130,0,0,0,0,158,159,2
265,247,382,130,0,0,0,0,158,156,3
265,247,379,133,0,0,0,0,155,156,2
268,244,379,133,0,0,0,0,155,153,3
268,244,376,136,0,0,0,0,152,153,2
271,241,376,136,0,0,0,0,152,150,3
271,241,373,139,0,0,0,0,149,150,2
274,238,373,139,0,0,0,0,149,147,3
274,238,370,142,0,0,0,0,146,147,2
277,235,370,142,0,0,0,0,146,144,3
277,235,367,145,0,0,0,0,143,144,2
280,232,367,145,0,0,0,0,143,141,3
280,232,364,148,0,0,0,0,140,141,2
283,229,364,148,0,0,0,0,140,138,3
283,229,361,151,0,0,0,0,137,138,2
286,226,361,151,0,0,0,0,137,135,3
286,226,358,154,0,0,0,0,134,135,2
289,223,358,154,0,0,0,0,134,132,3
289,223,355,157,0,0,0,0,131,132,2
292,220,355,157,0,0,0,0,131,129,3
292,220,352,160,0,0,0,0,128,129,2
295,217,352,160,0,0,0,0,128,126,3
295,217,349,163,0,0,0,0,125,126,2
298,214,349,163,0,0,0,0,125,123,3
298,214,346,166,0,0,0,0,122,123,2
301,211,346,166,0,0,0,0,122,120,3
301,211,343,169,0,0,0,0,119,120,2
304,208,343,169,0,0,0,0,119,117,3
304,208,340,172,0,0,0,0,116,117,2
307,205,340,172,0,0,0,0,116,114,3
307,205,337,175,0,0,0,0,113,114,2
310,202,337,175,0,0,0,0,113,111,3
310,202,334,178,0,0,0,0,110,111,2
313,199,334,178,0,0,0,0,110,108,3
313,199,331,181,0,0,0,0,107,108,2
316,196,331,181,0,0,0,0,107,105,3
316,196,328,184,0,0,0,0,104,105,2
319,193,328,184,0,0,0,0,104,102,3
319,193,325,187,0,0,0,0,101,102,2
322,190,325,187,0,0,0,0,101,99,3
322,190,322,190,0,0,0,0,98,99,2
325,187,322,190,0,0,0,0,98,96,3
325,187,319,193,0,0,0,0,95,96,2
328,184,319,193,0,0,0,0,95,93,3
328,184,316,196,0,0,0,0,92,93,2
331,181,316,196,0,0,0,0,92,90,3
331,181,313,199,0,0,0,0,89,90,2
334,178,313,199,0,0,0,0,89,87,3
334,178,310,202,0,0,0,0,86,87,2
337,175,310,202,0,0,0,0,86,84,3
337,175,307,205,0,0,0,0,83,84,2
340,172,307,205,0,0,0,0,83,81,3
340,172,304,208,0,0,0,0,80,81,2
343,169,304,208,0,0,0,0,80,78,3
343,169,301,211,0,0,0,0,77,78,2
346,166,301,211,0,0,0,0,77,75,3
346,166,298,214,0,0,0,0,74,75,2
349,163,298,214,0,0,0,0,74,72,3
349,163,295,217,0,0,0,0,71,72,2
352,160,295,217,0,0,0,0,71,69,3
352,160,292,220,0,0,0,0,68,69,2
355,157,292,220,0,0,0,0,68,66,3
355,157,289,223,0,0,0,0,65,66,2
358,154,289,223,0,0,0,0,65,63,3
358,154,286,226,0,0,0,0,62,63,2
361,151,286,226,0,0,0,0,62,60,3
361,151,283,229,0,0,0,0,59,60,2
364,148,283,229,0,0,0,0,59,57,3
364,148,280,232,0,0,0,0,56,57,2
367,145,280,232,0,0,0,0,56,54,3
367,145,277,235,0,0,0,0,53,54,2
370,142,277,235,0,0,0,0,53,51,3
370,142,274,238,0,0,0,0,50,51,2
373,139,274,238,0,0,0,0,50,48,3
373,139,271,241,0,0,0,0,47,48,2
376,136,271,241,0,0,0,0,47,45,3
376,136,268,244,0,0,0,0,44,45,2
379,133,268,244,0,0,0,0,44,42,3
379,133,265,247,0,0,0,0,41,42,2
382,130,265,247,0,0,0,0,41,39,3
382,130,262,250,0,0,0,0,38,39,2
385,127,262,250,0,0,0,0,38,36,3
385,127,259,253,0,0,0,0,35,36,2
388,124,259,253,0,0,0,0,35,33,3
388,124,256,256,0,0,0,0,32,33,2
391,121,256,256,0,0,0,1,32,30,3
391,121,253,259,0,0,1,1,29,30,2
394,118,253,259,0,0,1,1,29,27,3
394,118,250,262,0,0,0,0,-234,-331,0
391,121,250,262,0,0,0,0,-234,-328,0
388,124,250,262,0,0,0,0,-234,-325,0
385,127,250,262,0,0,0,0,-234,-322,0
382,130,250,262,0,0,0,0,-234,-319,0
379,133,250,262,0,0,0,0,-234,-316,0
376,136,250,262,0,0,0,0,-234,-313,0
373,139,250,262,0,0,0,0,-234,-310,0
370,142,250,262,0,0,0,0,-234,-307,0
367,145,250,262,0,0,0,0,-234,-304,0
364,148,250,262,0,0,0,0,-234,-301,0
361,151,250,262,0,0,0,0,-234,-298,0
358,154,250,262,0,0,0,0,-234,-295,0
355,157,250,262,0,0,0,0,-234,-292,0
352,160,250,262,0,0,0,0,-234,-289,0
349,163,250,262,0,0,0,0,-234,-286,0
346,166,250,262,0,0,0,0,-234,-283,0
343,169,250,262,0,0,0,0,-234,-280,0
340,172,250,262,0,0,0,0,-234,-277,0
337,175,250,262,0,0,0,0,-234,-274,0
334,178,250,262,0,0,0,0,-234,-271,0
331,181,250,262,0,0,0,0,-234,-268,0
328,184,250,262,0,0,0,0,-234,-265,0
325,187,250,262,0,0,0,0,-234,-262,0
322,190,250,262,0,0,0,0,-234,-259,0
319,193,250,262,0,0,0,0,-234,-256,0
316,196,250,262,0,0,0,0,-234,-253,0
313,199,250,262,0,0,0,0,-234,-250,0
310,202,250,262,0,0,0,0,-234,-247,0
307,205,250,262,0,0,0,0,-234,-244,0
304,208,250,262,0,0,0,0,-234,-241,0
301,211,250,262,0,0,0,0,-234,-238,0
298,214,250,262,0,0,0,0,-234,-235,0
295,217,250,262,0,0,0,0,-234,-232,1
295,217,253,259,0,0,0,0,-231,-232,0
292,220,253,259,0,0,0,0,-231,-229,1
292,220,256,256,0,0,0,0,-228,-229,0
289,223,256,256,0,0,0,0,-228,-226,1
289,223,259,253,0,0,0,0,-225,-226,0
286,226,259,253,0,0,0,0,-225,-223,1
286,226,262,250,0,0,0,0,-222,-223,0
283,229,262,250,0,0,0,0,-222,-220,1
283,229,265,247,0,0,0,0,-219,-220,0
280,232,265,247,0,0,0,0,-219,-217,1
280,232,268,244,0,0,0,0,-216,-217,0
277,235,268,244,0,0,0,0,-216,-214,1
277,235,271,241,0,0,0,0,-213,-214,0
274,238,271,241,0,0,0,0,-213,-211,1
274,238,274,238,0,0,0,0,-210,-211,0
271,241,274,238,0,0,0,0,-210,-208,1
271,241,277,235,0,0,0,0,-207,-208,0
268,244,277,235,0,0,0,0,-207,-205,1
268,244,280,232,0,0,0,0,-204,-205,0
265,247,280,232,0,0,0,0,-204,-202,1
265,247,283,229,0,0,0,0,-201,-202,0
262,250,283,229,0,0,0,0,-201,-199,1
262,250,286,226,0,0,0,0,-198,-199,0
259,253,286,226,0,0,0,0,-198,-196,1
259,253,289,223,0,0,0,0,-195,-196,0
256,256,289,223,0,0,0,0,-195,-193,1
256,256,292,220,0,0,0,0,-192,-193,0
253,259,292,220,0,0,0,0,-192,-190,1
253,259,295,217,0,0,0,0,-189,-190,0
250,262,295,217,0,0,0,0,-189,-187,1
250,262,298,214,0,0,0,0,-186,-187,0
247,265,298,214,0,0,0,0,-186,-184,1
247,265,301,211,0,0,0,0,-183,-184,0
244,268,301,211,0,0,0,0,-183,-181,1
244,268,304,208,0,0,0,0,-180,-181,0
241,271,304,208,0,0,0,0,-180,-178,1
241,271,307,205,0,0,0,0,-177,-178,0
238,274,307,205,0,0,0,0,-177,-175,1
238,274,310,202,0,0,0,0,-174,-175,0
235,277,310,202,0,0,0,0,-174,-172,1
235,277,313,199,0,0,0,0,-171,-172,0
232,280,313,199,0,0,0,0,-171,-169,1
232,280,316,196,0,0,0,0,-168,-169,0
229,283,316,196,0,0,0,0,-168,-166,1
229,283,319,193,0,0,0,0,-165,-166,0
226,286,319,193,0,0,0,0,-165,-163,1
226,286,322,190,0,0,0,0,-162,-163,0
223,289,322,190,0,0,0,0,-162,-160,1
223,289,325,187,0,0,0,0,-159,-160,0
220,292,325,187,0,0,0,0,-159,-157,1
220,292,328,184,0,0,0,0,-156,-157,0
217,295,328,184,0,0,0,0,-156,-154,1
217,295,331,181,0,0,0,0,-153,-154,0
214,298,331,181,0,0,0,0,-153,-151,1
214,298,334,178,0,0,0,0,-150,-151,0
211,301,334,178,0,0,0,0,-150,-148,1
211,301,337,175,0,0,0,0,-147,-148,0
208,304,337,175,0,0,0,0,-147,-145,1
208,304,340,172,0,0,0,0,-144,-145,0
205,307,340,172,0,0,0,0,-144,-142,1
205,307,343,169,0,0,0,0,-141,-142,0
202,310,343,169,0,0,0,0,-141,-139,1
202,310,346,166,0,0,0,0,-138,-139,0
199,313,346,166,0,0,0,0,-138,-136,1
199,313,349,163,0,0,0,0,-135,-136,0
196,316,349,163,0,0,0,0,-135,-133,1
196,316,352,160,0,0,0,0,-132,-133,0
193,319,352,160,0,0,0,0,-132,-130,1
193,319,355,157,0,0,0,0,-129,-130,0
190,322,355,157,0,0,0,0,-129,-127,1
190,322,358,154,0,0,0,0,-126,-127,0
187,325,358,154,0,0,0,0,-126,-124,1
187,325,361,151,0,0,0,0,-123,-124,0
184,328,361,151,0,0,0,0,-123,-121,1
184,328,364,148,0,0,0,0,-120,-121,0
181,331,364,148,0,0,0,0,-120,-118,1
181,331,367,145,0,0,0,0,-117,-118,0
178,334,367,145,0,0,0,0,-117,-115,1
178,334,370,142,0,0,0,0,-114,-115,0
175,337,370,142,0,0,0,0,-114,-112,1
175,337,373,139,0,0,0,0,-111,-112,0
172,340,373,139,0,0,0,0,-111,-109,1
172,340,376,136,0,0,0,0,-108,-109,0
169,343,376,136,0,0,0,0,-108,-106,1
169,343,379,133,0,0,0,0,-105,-106,0
166,346,379,133,0,0,0,0,-105,-103,1
166,346,382,130,0,0,0,0,-102,-103,0
163,349,382,130,0,0,0,0,-102,-100,1
163,349,385,127,0,0,0,0,-99,-100,0
160,352,385,127,0,0,0,0,-99,-97,1
160,352,388,124,0,0,0,0,-96,-97,0
157,355,388,124,0,0,0,0,-96,-94,1
157,355,391,121,0,0,0,0,-93,-94,0
154,358,391,121,0,0,0,0,-93,-91,1
154,358,394,118,0,0,0,0,-90,-91,0
151,361,394,118,0,0,0,0,-90,-88,1
151,361,397,115,0,0,0,0,-87,-88,0
148,364,397,115,0,0,0,0,-87,-85,1
148,364,400,112,0,0,0,0,-84,-85,0
145,367,400,112,0,0,0,0,-84,-82,1
145,367,403,109,0,0,0,0,-81,-82,0
142,370,403,109,0,0,0,0,-81,-79,1
142,370,406,106,0,0,0,0,-78,-79,0
139,373,406,106,0,0,0,0,-78,-76,1
139,373,409,103,0,0,0,0,-75,-76,0
136,376,409,103,0,0,0,0,-75,-73,1
136,376,412,100,0,0,0,0,-72,-73,0
133,379,412,100,0,0,0,0,-72,-70,1
133,379,415,97,0,0,0,0,-69,-70,0
130,382,415,97,0,0,0,0,-69,-67,1
130,382,418,94,0,0,0,0,-66,-67,0
127,385,418,94,0,0,0,0,-66,-64,1
127,385,421,91,0,0,0,0,-63,-64,0
124,388,421,91,0,0,0,0,-63,-61,1
124,388,424,88,0,0,0,0,-60,-61,0
121,391,424,88,0,0,0,0,-60,-58,1
121,391,427,85,0,0,0,0,-57,-58,0
118,394,427,85,0,0,0,0,-57,-55,1
118,394,430,82,0,0,0,0,-54,-55,0
115,397,430,82,0,0,0,0,-54,-52,1
115,397,433,79,0,0,0,0,-51,-52,0
112,400,433,79,0,0,0,0,-51,-49,1
112,400,436,76,0,0,0,0,-48,-49,0
109,403,436,76,0,0,0,0,-48,-46,1
109,403,439,73,0,0,0,0,-45,-46,0
106,406,439,73,0,0,0,0,-45,-43,1
106,406,442,70,0,0,0,0,-42,-43,0
103,409,442,70,0,0,0,0,-42,-40,1
103,409,445,67,0,0,0,0,-39,-40,0
100,412,445,67,0,0,0,0,-39,-37,1
100,412,448,64,0,0,0,0,-36,-37,0
97,415,448,64,0,0,0,0,-36,-34,1
97,415,451,61,0,0,0,0,-33,-34,0
94,418,451,61,0,1,0,0,-33,-31,1
94,418,454,58,1,1,0,0,-30,-31,0
91,421,454,58,1,1,0,0,-30,-28,1
91,421,457,55,1,1,0,0,-27,-28,0
88,424,457,55,1,1,0,0,-27,-25,1
88,424,460,52,1,1,0,0,-24,-25,0
85,427,460,52,1,1,0,0,-24,-22,1
85,427,463,49,0,0,0,0,319,-74,3
85,427,460,52,0,0,0,0,316,-74,3
85,427,457,55,0,0,0,0,313,-74,3
85,427,454,58,0,0,0,0,310,-74,3
85,427,451,61,0,0,0,0,307,-74,3
85,427,448,64,0,0,0,0,304,-74,3
85,427,445,67,0,0,0,0,301,-74,3
85,427,442,70,0,0,0,0,298,-74,3
85,427,439,73,0,0,0,0,295,-74,3
85,427,436,76,0,0,0,0,292,-74,3
85,427,433,79,0,0,0,0,289,-74,3
85,427,430,82,0,0,0,0,286,-74,3
85,427,427,85,0,0,0,0,283,-74,3
85,427,424,88,0,0,0,0,280,-74,3
85,427,421,91,0,0,0,0,277,-74,3
85,427,418,94,0,0,0,0,274,-74,3
85,427,415,97,0,0,0,0,271,-74,3
85,427,412,100,0,0,0,0,268,-74,3
85,427,409,103,0,0,0,0,265,-74,3
85,427,406,106,0,0,0,0,262,-74,3
85,427,403,109,0,0,0,0,259,-74,3
85,427,400,112,0,0,0,0,256,-74,3
85,427,397,115,0,0,0,0,253,-74,3
85,427,394,118,0,0,0,0,250,-74,3
85,427,391,121,0,0,0,0,247,-74,3
85,427,388,124,0,0,0,0,244,-74,3
85,427,385,127,0,0,0,0,241,-74,3
85,427,382,130,0,0,0,0,238,-74,3
85,427,379,133,0,0,0,0,235,-74,3
85,427,376,136,0,0,0,0,232,-74,3
85,427,373,139,0,0,0,0,229,-74,3
85,427,370,142,0,0,0,0,226,-74,3
85,427,367,145,0,0,0,0,223,-74,3
85,427,364,148,0,0,0,0,220,-74,3
85,427,361,151,0,0,0,0,217,-74,3
85,427,358,154,0,0,0,0,214,-74,3
85,427,355,157,0,0,0,0,211,-74,3
85,427,352,160,0,0,0,0,208,-74,3
85,427,349,163,0,0,0,0,205,-74,3
85,427,346,166,0,0,0,0,202,-74,3
85,427,343,169,0,0,0,0,199,-74,3
85,427,340,172,0,0,0,0,196,-74,3
85,427,337,175,0,0,0,0,193,-74,3
85,427,334,178,0,0,0,0,190,-74,3
85,427,331,181,0,0,0,0,187,-74,3
85,427,328,184,0,0,0,0,184,-74,3
85,427,325,187,0,0,0,0,181,-74,3
85,427,322,190,0,0,0,0,178,-74,3
85,427,319,193,0,0,0,0,175,-74,3
85,427,316,196,0,0,0,0,172,-74,3
85,427,313,199,0,0,0,0,169,-74,3
85,427,310,202,0,0,0,0,166,-74,3
85,427,307,205,0,0,0,0,163,-74,3
85,427,304,208,0,0,0,0,160,-74,3
85,427,301,211,0,0,0,0,157,-74,3
85,427,298,214,0,0,0,0,154,-74,3
85,427,295,217,0,0,0,0,151,-74,3
85,427,292,220,0,0,0,0,148,-74,3
85,427,289,223,0,0,0,0,145,-74,3
85,427,286,226,0,0,0,0,142,-74,3
85,427,283,229,0,0,0,0,139,-74,3
85,427,280,232,0,0,0,0,136,-74,3
85,427,277,235,0,0,0,0,133,-74,3
85,427,274,238,0,0,0,0,130,-74,3
85,427,271,241,0,0,0,0,127,-74,3
85,427,268,244,0,0,0,0,124,-74,3
85,427,265,247,0,0,0,0,121,-74,3
85,427,262,250,0,0,0,0,118,-74,3
85,427,259,253,0,0,0,0,115,-74,3
85,427,256,256,0,0,0,0,112,-74,3
85,427,253,259,0,0,0,0,109,-74,3
85,427,250,262,0,0,0,0,106,-74,3
85,427,247,265,0,0,0,0,103,-74,3
85,427,244,268,0,0,0,0,100,-74,3
85,427,241,271,0,0,0,0,97,-74,3
85,427,238,274,0,0,0,0,94,-74,3
85,427,235,277,0,0,0,0,91,-74,3
85,427,232,280,0,0,0,0,88,-74,3
85,427,229,283,0,0,0,0,85,-74,3
85,427,226,286,0,0,0,0,82,-74,3
85,427,223,289,0,0,0,0,79,-74,3
85,427,220,292,0,0,0,0,76,-74,3
85,427,217,295,0,0,0,0,73,-74,0
82,430,217,295,0,0,0,0,73,-71,3
82,430,214,298,0,0,0,0,70,-71,0
79,433,214,298,0,0,0,0,70,-68,3
79,433,211,301,0,0,0,0,67,-68,0
76,436,211,301,0,0,0,0,67,-65,3
76,436,208,304,0,0,0,0,64,-65,0
73,439,208,304,0,0,0,0,64,-62,3
73,439,205,307,0,0,0,0,61,-62,0
70,442,205,307,0,0,0,0,61,-59,3
70,442,202,310,0,0,0,0,58,-59,0
67,445,202,310,0,0,0,0,58,-56,3
67,445,199,313,0,0,0,0,55,-56,0
64,448,199,313,0,0,0,0,55,-53,3
64,448,196,316,0,0,0,0,52,-53,0
61,451,196,316,0,0,0,0,52,-50,3
61,451,193,319,0,0,0,0,49,-50,0
58,454,193,319,0,0,0,0,49,-47,3
58,454,190,322,0,0,0,0,46,-47,0
55,457,190,322,0,0,0,0,46,-44,3
55,457,187,325,0,0,0,0,43,-44,0
52,460,187,325,0,0,0,0,43,-41,3
52,460,184,328,0,0,0,0,40,-41,0
49,463,184,328,0,0,0,0,40,-38,3
49,463,181,331,0,0,0,0,37,-38,0
46,466,181,331,0,0,0,0,37,-35,3
46,466,178,334,0,0,0,0,34,-35,0
43,469,178,334,0,0,0,0,34,-32,3
43,469,175,337,1,0,0,0,31,-32,0
40,472,175,337,1,0,0,1,31,-29,3
40,472,172,340,1,0,0,1,28,-29,0
37,475,172,340,1,0,0,1,28,-26,3
37,475,169,343,0,0,0,0,89,381,2
40,472,169,343,0,0,0,0,89,378,2
43,469,169,343,0,0,0,0,89,375,2
46,466,169,343,0,0,0,0,89,372,2
49,463,169,343,0,0,0,0,89,369,2
52,460,169,343,0,0,0,0,89,366,2
55,457,169,343,0,0,0,0,89,363,2
58,454,169,343,0,0,0,0,89,360,2
61,451,169,343,0,0,0,0,89,357,2
64,448,169,343,0,0,0,0,89,354,2
67,445,169,343,0,0,0,0,89,351,2
70,442,169,343,0,0,0,0,89,348,2
73,439,169,343,0,0,0,0,89,345,2
76,436,169,343,0,0,0,0,89,342,2
79,433,169,343,0,0,0,0,89,339,2
82,430,169,343,0,0,0,0,89,336,2
85,427,169,343,0,0,0,0,89,333,2
88,424,169,343,0,0,0,0,89,330,2
91,421,169,343,0,0,0,0,89,327,2
94,418,169,343,0,0,0,0,89,324,2
97,415,169,343,0,0,0,0,89,321,2
100,412,169,343,0,0,0,0,89,318,2
103,409,169,343,0,0,0,0,89,315,2
106,406,169,343,0,0,0,0,89,312,2
109,403,169,343,0,0,0,0,89,309,2
112,400,169,343,0,0,0,0,89,306,2
115,397,169,343,0,0,0,0,89,303,2
118,394,169,343,0,0,0,0,89,300,2
121,391,169,343,0,0,0,0,89,297,2
124,388,169,343,0,0,0,0,89,294,2
127,385,169,343,0,0,0,0,89,291,2
130,382,169,343,0,0,0,0,89,288,2
133,379,169,343,0,0,0,0,89,285,2
136,376,169,343,0,0,0,0,89,282,2
139,373,169,343,0,0,0,0,89,279,2
142,370,169,343,0,0,0,0,89,276,2
145,367,169,343,0,0,0,0,89,273,2
148,364,169,343,0,0,0,0,89,270,2
151,361,169,343,0,0,0,0,89,267,2
154,358,169,343,0,0,0,0,89,264,2
157,355,169,343,0,0,0,0,89,261,2
160,352,169,343,0,0,0,0,89,258,2
163,349,169,343,0,0,0,0,89,255,2
166,346,169,343,0,0,0,0,89,252,2
169,343,169,343,0,0,0,0,89,249,2
172,340,169,343,0,0,0,0,89,246,2
175,337,169,343,0,0,0,0,89,243,2
178,334,169,343,0,0,0,0,89,240,2
181,331,169,343,0,0,0,0,89,237,2
184,328,169,343,0,0,0,0,89,234,2
187,325,169,343,0,0,0,0,89,231,2
190,322,169,343,0,0,0,0,89,228,2
193,319,169,343,0,0,0,0,89,225,2
196,316,169,343,0,0,0,0,89,222,2
199,313,169,343,0,0,0,0,89,219,2
202,310,169,343,0,0,0,0,89,216,2
205,307,169,343,0,0,0,0,89,213,2
208,304,169,343,0,0,0,0,89,210,2
211,301,169,343,0,0,0,0,89,207,2
214,298,169,343,0,0,0,0,89,204,2
217,295,169,343,0,0,0,0,89,201,2
220,292,169,343,0,0,0,0,89,198,2
223,289,169,343,0,0,0,0,89,195,2
226,286,169,343,0,0,0,0,89,192,2
229,283,169,343,0,0,0,0,89,189,2
232,280,169,343,0,0,0,0,89,186,2
235,277,169,343,0,0,0,0,89,183,2
238,274,169,343,0,0,0,0,89,180,2
241,271,169,343,0,0,0,0,89,177,2
244,268,169,343,0,0,0,0,89,174,2
247,265,169,343,0,0,0,0,89,171,2
250,262,169,343,0,0,0,0,89,168,2
253,259,169,343,0,0,0,0,89,165,2
256,256,169,343,0,0,0,0,89,162,2
259,253,169,343,0,0,0,0,89,159,2
262,250,169,343,0,0,0,0,89,156,2
265,247,169,343,0,0,0,0,89,153,2
268,244,169,343,0,0,0,0,89,150,2
271,241,169,343,0,0,0,0,89,147,2
274,238,169,343,0,0,0,0,89,144,2
277,235,169,343,0,0,0,0,89,141,2
280,232,169,343,0,0,0,0,89,138,2
283,229,169,343,0,0,0,0,89,135,2
286,226,169,343,0,0,0,0,89,132,2
289,223,169,343,0,0,0,0,89,129,2
292,220,169,343,0,0,0,0,89,126,2
295,217,169,343,0,0,0,0,89,123,2
298,214,169,343,0,0,0,0,89,120,2
301,211,169,343,0,0,0,0,89,117,2
304,208,169,343,0,0,0,0,89,114,2
307,205,169,343,0,0,0,0,89,111,2
310,202,169,343,0,0,0,0,89,108,2
313,199,169,343,0,0,0,0,89,105,2
316,196,169,343,0,0,0,0,89,102,2
319,193,169,343,0,0,0,0,89,99,2
322,190,169,343,0,0,0,0,89,96,2
325,187,169,343,0,0,0,0,89,93,2
328,184,169,343,0,0,0,0,89,90,2
331,181,169,343,0,0,0,0,89,87,3
331,181,166,346,0,0,0,0,86,87,2
334,178,166,346,0,0,0,0,86,84,3
334,178,163,349,0,0,0,0,83,84,2
337,175,163,349,0,0,0,0,83,81,3
337,175,160,352,0,0,0,0,80,81,2
340,172,160,352,0,0,0,0,80,78,3
340,172,157,355,0,0,0,0,77,78,2
343,169,157,355,0,0,0,0,77,75,3
343,169,154,358,0,0,0,0,74,75,2
346,166,154,358,0,0,0,0,74,72,3
346,166,151,361,0,0,0,0,71,72,2
349,163,151,361,0,0,0,0,71,69,3
349,163,148,364,0,0,0,0,68,69,2
352,160,148,364,0,0,0,0,68,66,3
352,160,145,367,0,0,0,0,65,66,2
355,157,145,367,0,0,0,0,65,63,3
355,157,142,370,0,0,0,0,62,63,2
358,154,142,370,0,0,0,0,62,60,3
358,154,139,373,0,0,0,0,59,60,2
361,151,139,373,0,0,0,0,59,57,3
361,151,136,376,0,0,0,0,56,57,2
364,148,136,376,0,0,0,0,56,54,3
364,148,133,379,0,0,0,0,53,54,2
367,145,133,379,0,0,0,0,53,51,3
367,145,130,382,0,0,0,0,50,51,2
370,142,130,382,0,0,0,0,50,48,3
370,142,127,385,0,0,0,0,47,48,2
373,139,127,385,0,0,0,0,47,45,3
373,139,124,388,0,0,0,0,44,45,2
376,136,124,388,0,0,0,0,44,42,3
376,136,121,391,0,0,0,0,41,42,2
379,133,121,391,0,0,0,0,41,39,3
379,133,118,394,0,0,0,0,38,39,2
382,130,118,394,0,0,0,0,38,36,3
382,130,115,397,0,0,0,0,35,36,2
385,127,115,397,0,0,0,0,35,33,3
385,127,112,400,0,0,0,0,32,33,2
388,124,112,400,0,0,0,1,32,30,3
388,124,109,403,0,0,1,1,29,30,2
391,121,109,403,0,0,1,1,29,27,3
391,121,106,406,1,0,0,0,-14,-133,0
388,124,106,406,1,0,0,0,-14,-130,0
385,127,106,406,1,0,0,0,-14,-127,0
382,130,106,406,1,0,0,0,-14,-124,0
379,133,106,406,1,0,0,0,-14,-121,0
376,136,106,406,1,0,0,0,-14,-118,0
373,139,106,406,1,0,0,0,-14,-115,0
370,142,106,406,1,0,0,0,-14,-112,0
367,145,106,406,1,0,0,0,-14,-109,0
364,148,106,406,1,0,0,0,-14,-106,0
361,151,106,406,1,0,0,0,-14,-103,0
358,154,106,406,1,0,0,0,-14,-100,0
355,157,106,406,1,0,0,0,-14,-97,0
352,160,106,406,1,0,0,0,-14,-94,0
349,163,106,406,1,0,0,0,-14,-91,0
346,166,106,406,1,0,0,0,-14,-88,0
343,169,106,406,1,0,0,0,-14,-85,0
340,172,106,406,1,0,0,0,-14,-82,0
337,175,106,406,1,0,0,0,-14,-79,0
334,178,106,406,1,0,0,0,-14,-76,0
331,181,106,406,1,0,0,0,-14,-73,0
328,184,106,406,1,0,0,0,-14,-70,0
325,187,106,406,1,0,0,0,-14,-67,0
322,190,106,406,1,0,0,0,-14,-64,0
319,193,106,406,1,0,0,0,-14,-61,0
316,196,106,406,1,0,0,0,-14,-58,0
313,199,106,406,1,0,0,0,-14,-55,0
310,202,106,406,1,0,0,0,-14,-52,0
307,205,106,406,1,0,0,0,-14,-49,0
304,208,106,406,1,0,0,0,-14,-46,0
301,211,106,406,1,0,0,0,-14,-43,0
298,214,106,406,1,0,0,0,-14,-40,0
295,217,106,406,1,0,0,0,-14,-37,0
292,220,106,406,1,0,0,0,-14,-34,0
289,223,106,406,1,1,0,0,-14,-31,0
286,226,106,406,0,0,0,0,-142,174,2
289,223,106,406,0,0,0,0,-142,171,2
292,220,106,406,0,0,0,0,-142,168,2
295,217,106,406,0,0,0,0,-142,165,2
298,214,106,406,0,0,0,0,-142,162,2
301,211,106,406,0,0,0,0,-142,159,2
304,208,106,406,0,0,0,0,-142,156,2
307,205,106,406,0,0,0,0,-142,153,2
310,202,106,406,0,0,0,0,-142,150,2
313,199,106,406,0,0,0,0,-142,147,2
316,196,106,406,0,0,0,0,-142,144,2
319,193,106,406,0,0,0,0,-142,141,1
319,193,109,403,0,0,0,0,-139,141,2
322,190,109,403,0,0,0,0,-139,138,1
322,190,112,400,0,0,0,0,-136,138,2
325,187,112,400,0,0,0,0,-136,135,1
325,187,115,397,0,0,0,0,-133,135,2
328,184,115,397,0,0,0,0,-133,132,1
328,184,118,394,0,0,0,0,-130,132,2
331,181,118,394,0,0,0,0,-130,129,1
331,181,121,391,0,0,0,0,-127,129,2
334,178,121,391,0,0,0,0,-127,126,1
334,178,124,388,0,0,0,0,-124,126,2
337,175,124,388,0,0,0,0,-124,123,1
337,175,127,385,0,0,0,0,-121,123,2
340,172,127,385,0,0,0,0,-121,120,1
340,172,130,382,0,0,0,0,-118,120,2
343,169,130,382,0,0,0,0,-118,117,1
343,169,133,379,0,0,0,0,-115,117,2
346,166,133,379,0,0,0,0,-115,114,1
346,166,136,376,0,0,0,0,-112,114,2
349,163,136,376,0,0,0,0,-112,111,1
349,163,139,373,0,0,0,0,-109,111,2
352,160,139,373,0,0,0,0,-109,108,1
352,160,142,370,0,0,0,0,-106,108,2
355,157,142,370,0,0,0,0,-106,105,1
355,157,145,367,0,0,0,0,-103,105,2
358,154,145,367,0,0,0,0,-103,102,1
358,154,148,364,0,0,0,0,-100,102,2
361,151,148,364,0,0,0,0,-100,99,1
361,151,151,361,0,0,0,0,-97,99,2
364,148,151,361,0,0,0,0,-97,96,1
364,148,154,358,0,0,0,0,-94,96,2
367,145,154,358,0,0,0,0,-94,93,1
367,145,157,355,0,0,0,0,-91,93,2
370,142,157,355,0,0,0,0,-91,90,1
370,142,160,352,0,0,0,0,-88,90,2
373,139,160,352,0,0,0,0,-88,87,1
373,139,163,349,0,0,0,0,-85,87,2
376,136,163,349,0,0,0,0,-85,84,1
376,136,166,346,0,0,0,0,-82,84,2
379,133,166,346,0,0,0,0,-82,81,1
379,133,169,343,0,0,0,0,-79,81,2
382,130,169,343,0,0,0,0,-79,78,1
382,130,172,340,0,0,0,0,-76,78,2
